fecha,referencia,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
06/04/01,P1,-2.1728396027535455,-0.5214454516870245,-0.44483128880010236,-0.16285457743498225,-0.3997444431523042,-0.0489753088326679,-0.0924301013311041,-0.23361695434302596,-0.03167511240292156,0.21033021810775354
06/04/01,P2,-1.989672608412433,-0.561169066600504,0.14202053332774608,0.41645090207897323,-0.9918519177513636,0.09294864175676361,0.05304965572200366,0.8002444760787331,-0.38598202120198405,-0.6176657733576156
06/04/01,P3,-2.1541758444294143,-0.10072970583649393,-0.21420371364567595,0.9964455325102093,0.8924297930399341,0.24967547170218102,-0.4906138106861289,-0.7949338665170586,0.12886101573341593,1.0302851020373733
06/04/01,P4,-2.2380513527880845,-0.3162208141697207,-1.2088466286379416,-0.959316355872611,-0.3147958514520827,-0.04640996218327905,0.34210428446588925,-0.36982231102316027,0.1300149620651914,0.18632911356850712
07/04/01,P1,-2.375186573947052,-0.32287423045802693,-0.9717957192162792,-0.9917515908075639,-0.3462657390802736,-0.0707626691079853,0.22796889550026164,-0.4031086592388441,0.28273454806078674,0.10767986362278537
07/04/01,P2,-2.147697386939471,-0.5303697258950882,-0.40763037685122616,-0.1964794916308316,-0.4393055425145305,-0.08352998390347446,-0.13125403725820103,-0.2249783478079514,0.028053176999715924,0.1832187531332572
07/04/01,P3,-2.147730833482077,-0.4275968196718779,-0.7195789360395904,-0.5433706347541972,-0.4243246232323511,-0.09897986216300637,0.03398471444039119,-0.27838856957621355,0.089340706744896,0.1761566422545769
07/04/01,P4,-2.146144436536362,-0.45587717337668887,-0.9143724741616798,-0.7947585045262565,-0.291873488822512,-0.0686589410264021,0.11655062984522963,-0.2026161239505879,0.07881446839647163,0.13621091540718314
03/20/02,P1,-2.3651833558665682,-0.29858576031746614,1.0199707781452516,1.6155434764675174,0.3059652713940282,0.13675556920959053,-0.8619085657100638,-0.43172602223299483,0.36171560372529704,0.44039879814982036
03/20/02,P2,-2.2554888658841072,-0.4661526319639686,-0.5658992834537393,-0.482081291167809,-0.45756401110322187,-0.04171585886434411,0.25497745573300673,-0.1807904366294637,0.24418320890268524,-0.28991388183692085
03/20/02,P3,-2.2687362890131815,-0.5754366408974295,0.6000025055577549,0.5077689265316945,-1.3876609226119556,-0.047980880947266824,0.028641641806465293,0.8164130382467008,0.022022286974129956,-0.9210436913701103
03/20/02,P4,-2.2766227673362445,-0.09886916020244545,0.0876437093810935,1.2882310604008946,0.9229950249112036,0.1570573554640061,-0.6069614689484489,-1.0479752747461595,0.49653702310303616,1.0458315966287437
11/06/02,P1,-0.6336845310669283,0.9383603468127516,0.4821841045774172,0.15150262369762132,-0.1073630542825405,-0.363613158981828,1.9960849025240908,0.5280610892199334,-0.11819647089470364,-0.5166382218771167
11/06/02,P2,-0.7573510119548842,1.137157126225314,0.6904941741871743,0.787796781627306,0.8651312804765672,-0.35747483363641647,1.7427018181163212,-0.19899619128688026,-0.004721758330342674,0.47341130675751647
11/06/02,P3,-0.7107848924114782,1.2556215811220104,0.9707611331098456,1.7221938897846358,1.5996179093138194,-0.2503270262678717,1.3837121484668393,-0.563115891416614,0.32874786832286,0.8979659465445105
11/06/02,P4,-0.4935805545681833,1.3654195477845752,-0.693774697967411,1.3299057239746959,1.0445975084977952,-0.08061823080945266,2.9626444606118127,0.68023815218641,-0.2942464729698979,0.38963637236183607
12/04/02,P1,-1.8686499316570524,-0.2887829162584912,0.21780075802671078,0.13154119788062074,-0.13210792159423498,0.17802300323319123,0.03117866208331903,0.1705029169377733,0.3744921622102306,-0.5871180478435889
12/04/02,P2,-1.566813901371661,-0.06381529345068261,0.21348956808805838,1.0448574575487874,1.3414802762207276,0.20525892808039295,-0.6153317501053237,-1.1840566482392965,0.8611329091014032,0.7833754675603211
12/04/02,P3,-1.8486420746196446,-0.4646534186248299,0.03525702264889641,-0.26734310843681663,-0.48183463802936816,0.04688116769611571,0.21662064435097383,0.29642437162208124,0.4807562515632706,-0.854754501368304
12/04/02,P4,-1.7786140271898452,-0.5127213413751501,1.1996514339393427,1.2084451565500511,-0.4025313314171114,0.18074286619319188,-0.3891018260643316,0.49838791905998703,0.19728021197838702,-0.7419553736868986
03/31/03,P1,-1.4407035251401143,-0.674271801225944,-0.5277471600025273,0.22088570005706593,0.3143474554004699,-0.03156028453707615,-0.3763412250498989,-0.6670342826345753,-0.15043215797487422,0.759483458305837
03/31/03,P2,-1.2723860910304785,-1.1055128216602699,0.31471344981411586,0.24572404525865899,-1.1705553502248882,-0.16170676968531145,-0.17486338846233554,0.5799066564304901,-0.33364783404250786,-0.7307532256350652
03/31/03,P3,-0.3801465018236918,-0.21693405462537915,-0.05133008778385335,0.006021177094073627,-0.008536072120872682,0.04237875859417393,-0.0162373477604846,-0.08909285048402685,-0.10608098517519284,0.0588003397847722
03/31/03,P4,-0.3801465018236918,-0.21693405462537915,-0.05133008778385335,0.006021177094073627,-0.008536072120872682,0.04237875859417393,-0.0162373477604846,-0.08909285048402685,-0.10608098517519284,0.0588003397847722
