,cadmio,cobre,coliformes_termotolerantes,coliformes_totales,cromo,dbo5,dqo,hierro,manganeso,niquel,ph,plomo,solidos_suspendidos,solidos_totales,zinc,fecha,referencia
381,10.0,35.2,1.3,6.3,583.0,11.0,17.644,21.43,1.61,548.9,7.64,53.9,485.2,16.7602,0.77,01/27/15,LN2_CB
382,13.459999999999999,67.16,1.3,1.3,392.79200000000003,85.57300000000001,5.559,10.082,0.5980000000000001,359.53999999999996,8.45,93.468,74.0,13.084,0.794,02/10/15,LN2_SB
383,21.68,47.004,5.4,9.2,464.74799999999993,117.22999999999999,7.725,9.508,0.724,364.44,8.32,103.88,120.0,12.344,1.54,02/10/15,LN2_CB
384,10.1,62.71999999999999,2.4,2.4,674.62,8.3,15.459,17.953999999999997,1.54,455.46000000000004,8.4,64.97999999999999,244.0,17.94,1.214,02/24/15,LN2_SB
385,13.48,77.64,5.4,5.4,531.2,5.8,11.28,15.37,1.2899999999999998,428.03999999999996,8.31,85.96000000000001,144.0,16.808,1.184,02/24/15,LN2_CB
386,15.919999999999998,41.84,1.3,1.3,376.56000000000006,12.75,20.0,48.114000000000004,3.2479999999999998,353.36,8.27,138.86,428.0,18.816,1.7080000000000002,03/10/15,LN2_SB
387,13.319999999999999,80.26,4.9,4.9,544.98,6.2,13.207,15.863999999999999,1.246,463.7200000000001,8.29,70.2,208.0,17.04,1.068,03/10/15,LN2_CB
388,15.180000000000001,79.72,1.6,1.6,449.03999999999996,8.6,14.447,21.336000000000002,2.4899999999999998,389.21999999999997,7.86,163.04000000000002,3.24,13.472,1.5699999999999998,03/24/15,LN2_SB
389,24.68,71.66,9.2,1.6,249.32,2.4,6.0,14.19756,0.7259399999999999,277.76,8.4,112.01999999999998,330.0,7.904,1.5592199999999998,03/24/15,LN2_CB
390,10.0,10.0,1.3,2.6,69.3,112.0,891.0,1.76,0.82,110.0,8.63,50.0,27.0,3.796,0.14,03/31/15,LN1
391,55.0,309.0,7.0,1.7,629.0,116.80499999999999,7.17,10.77,1.03,330.0,8.61,50.0,288.0,12.904,0.9,03/31/15,LN2_SB
392,10.0,58.3,3.3,1.7,263.0,116.63499999999999,6.119,10.89,1.33,201.3,8.37,50.0,424.0,8.748,0.51,03/31/15,LN2_CB
393,25.1,47.160000000000004,9.2,1.6,121.84,136.595,4.558,4.6555599999999995,0.30794,240.7,8.43,110.35999999999999,143.0,12.727,1.2112200000000002,04/21/15,LN2_SB
394,12.639999999999999,44.0,1.3,2.4,180.12,1.075,3.559,4.684,0.49800000000000005,292.84000000000003,8.36,92.08000000000001,167.0,8.163,0.398,04/21/15,LN2_CB
395,12.0,93.52000000000001,3.3,1.3,574.36,1.7,8.896,11.079400000000001,0.6709200000000001,381.88,8.62,60.0,112.0,12.812,0.91692,05/05/15,LN2_SB
396,16.919999999999998,57.720000000000006,4.6,4.6,241.14000000000001,1.575,9.639,9.331399999999999,0.8609199999999999,238.2,8.83,115.08000000000001,148.0,11.392,0.72378,05/05/15,LN2_CB
397,12.919999999999998,93.61999999999999,2.3,2.3,515.6400000000001,3.0,7.031,13.294,0.898,397.28,8.01,95.08000000000001,240.0,16.2,1.1300000000000001,05/19/15,LN2_SB
398,10.76,101.34,2.0,2.0,502.64000000000004,1.775,5.548,10.372,0.5860000000000001,382.41999999999996,8.07,69.32000000000001,169.0,13.88,0.852,05/19/15,LN2_CB
399,13.8,70.06,1.8,3.3,422.3,193.0,1.499,14.207999999999998,2.528,359.87999999999994,8.68,76.64,246.0,5.872,1.03,06/02/15,LN1
400,14.16,88.43999999999998,3.3,1.1,480.44000000000005,1.8,6.938,12.607400000000002,0.7949200000000001,337.56,8.49,85.76,204.0,15.6,1.06492,06/02/15,LN2_SB
401,10.76,101.34,1.3,2.3,502.64000000000004,1.3,5.545,10.372,0.5860000000000001,382.41999999999996,8.51,69.32000000000001,168.0,12.892,0.852,06/02/15,LN2_CB
402,12.84,43.78,1.8,1.3,174.83999999999997,94.0,1.874,3.716,0.43,324.84,8.43,74.12,26.0,6.992,0.398,06/16/15,LN1
403,10.76,101.58,3.3,4.9,668.8,1.15,7.053,11.45,0.578,433.6,8.48,69.32000000000001,142.0,13.816,1.056,06/16/15,LN2_SB
404,12.76,86.6,1.1,1.7,568.2,1.095,5.905,11.638000000000002,0.556,403.1,8.4,79.32000000000001,304.0,12.656,0.812,06/16/15,LN2_CB
405,10.0,26.4,4.5,7.9,112.8,89.0,1.612,2.39,0.22,130.8,8.32,50.0,282.0,761.164,0.11,07/07/15,LN1
406,10.0,154.0,2.8,1.1,849.0,1.875,6.736,28.37,0.76,524.0,8.15,50.0,255.2,205.9092,1.61,07/07/15,LN2_SB
407,10.0,157.0,3.3,3.3,771.0,1.825,7.117,9.71,0.52,453.2,8.17,50.0,342.4,168.026,1.33,07/07/15,LN2_CB
408,13.8,60.17999999999999,4.859999999999999,3.3,332.14,990.0,8.097,5.9719999999999995,0.4640000000000001,335.2,8.33,76.64,164.0,14.468,0.656,07/21/15,LN2_SB
409,21.560000000000002,79.524,4.9,7.9,423.02799999999996,1.0,7.835,9.812000000000001,0.768,353.28000000000003,8.04,116.63999999999999,136.0,13.988,1.6420000000000001,07/21/15,LN2_CB
410,12.76,84.5,1.7,4.9,461.28000000000003,3.2030000000000003,10.967,9.976,0.77,350.94,8.5,79.32000000000001,244.0,16.66,0.72486,08/18/15,LN2_SB
411,12.919999999999998,76.67999999999999,3.1,2.2,484.43999999999994,2.775,9.745,10.03,1.002,408.64,8.48,95.08,612.0,16.676,0.9959999999999999,08/18/15,LN2_CB
412,10.68,71.60400000000001,3.1,7.9,507.008,1.013,7.628,8.548,0.9039999999999999,364.14,8.56,82.92,132.0,14.512,0.806,08/25/15,LN2_SB
413,12.76,68.0,3.1,4.6,399.1,1.65,9.554,7.868,0.7620000000000001,297.96000000000004,8.55,79.88,160.0,15.236,0.56886,08/25/15,LN2_CB
414,12.76,86.02,1.7,1.7,472.16,1.263,7.441,9.4174,0.52692,328.43999999999994,8.65,79.32000000000001,132.0,14.288,0.81892,09/08/15,LN2_SB
415,10.76,98.70000000000002,1.3,1.3,609.5600000000001,1.388,7.599,11.766,0.774,441.6,8.65,69.32000000000001,188.0,18.784,0.982,09/08/15,LN2_CB
416,11.9,63.465999999999994,4.5,4.5,303.9,430.0,4.981,5.470000000000001,0.4620000000000001,293.7199999999999,9.05,88.46,64.0,13.848,0.642,09/30/15,LN2_SB
417,13.8,58.660000000000004,2.0,2.0,314.5,480.0,5.501,5.498,0.558,317.59999999999997,9.08,76.64,400.0,15.0,0.61,09/30/15,LN2_CB
418,10.0,10.0,4.9,4.9,947.5,405.0,7.179,6.2,0.26,541.3,8.73,50.0,100.0,14.172,2.04,10/13/15,LN2_SB
419,10.0,10.0,7.9,1.6,239.0,95.0,2.924,3.52,0.26,391.4,8.9,50.0,120.0,7.776,0.45,10/13/15,LN1
420,10.0,10.0,4.9,7.9,966.8,465.0,4.67,6.68,0.29,566.5,8.69,50.0,120.0,14.48,1.08,10/13/15,LN2_CB
421,11.9,48.7922,2.0,2.3,303.90000000000003,800.0,6.005,5.158,0.4620000000000001,293.7199999999999,8.58,88.46,92.0,14.112,0.608,11/10/15,LN2_SB
422,20.479999999999997,61.42,3.1,3.1,380.98,13.5,40.75,77.42540000000001,7.1560000000000015,209.25,8.01,154.48,275.0,19.092,2.6551599999999995,11/10/15,LN2_CB
423,11.9,50.3,1.7,1.7,303.9,420.0,4.962,5.71,0.4620000000000001,293.7199999999999,8.61,88.46,75.0,13.716,0.966,11/24/15,LN2_SB
424,25.04,84.66,6.8,6.8,393.3,3.1,9.169,18.371599999999997,1.06528,329.3,8.6,121.14000000000001,264.0,15.508,1.9140799999999998,11/24/15,LN2_CB
425,28.32,50.26,3.3,4.9,227.68,16.75,27.926,75.9,6.854000000000001,518.5,8.08,226.26,1.13,21.464,2.7239999999999998,12/08/15,LN2_SB
426,22.599999999999998,39.0514,1.1,4.6,189.26,13.25,31.042,52.105999999999995,6.518000000000001,499.86,8.03,154.0,1.37,20.748,2.3579999999999997,12/08/15,LN2_CB
427,14.16,88.43999999999998,4.5,2.2,480.43999999999994,2.2,8.022,12.6074,0.79492,337.56000000000006,8.63,85.76,710.0,14.704,1.06492,12/22/15,LN2_SB
428,10.1,40.620000000000005,1.7,2.7,542.38,10.125,15.284,20.436,1.5100000000000002,397.3,8.25,67.26,600.0,19.016,1.05,12/22/15,LN2_CB
429,10.0,58.0,4.14,4.5,231.6,95.0,2.566,3.08,0.17,389.5,8.8,50.0,286.6,1136.96,0.63,01/12/16,LN1
430,10.0,83.7,1.7,7.0,989.2,1.6649999999999998,7.002,10.47,0.3,540.8,8.63,50.0,253.2,71.75,1.31,01/12/16,LN2_SB
431,10.0,123.8,3.3,3.3,968.3,4.85,15.989,18.93,0.6,541.3,8.55,50.0,254.484,363.06440000000003,1.48,01/12/16,LN2_CB
432,13.8,60.17999999999999,2.0,2.0,332.14,800.0,7.241,5.9719999999999995,0.4640000000000001,335.19999999999993,8.25,76.64,192.0,13.748,0.656,01/26/16,LN2_SB
433,12.0,18.619999999999997,2.0,6.8,35.3,2.868,23.578,9.749799999999999,0.036000000000000004,51.04,7.89,60.0,660.0,19.172,0.054279999999999995,01/26/16,LN2_CB
434,10.1,58.660000000000004,3.1,7.0,307.92,470.0,5.5,5.497999999999999,0.514,284.85999999999996,8.49,71.82000000000001,60.0,13.388,0.61,02/10/16,LN2_SB
435,21.560000000000002,79.524,3.3200000000000003,7.9,423.0280000000001,1.2,6.644,9.812000000000001,0.768,353.28000000000003,8.55,116.63999999999999,224.0,13.748,1.6420000000000001,02/10/16,LN2_CB
436,12.76,69.84,3.1,7.0,504.9200000000001,5.1,11.132,10.128000000000002,1.002,368.4599999999999,8.14,79.32000000000001,224.0,16.28,0.72086,02/23/16,LN2_SB
437,10.76,15.02,3.3,4.9,52.4,7.590000000000001,30.373,2.0780000000000003,0.19600000000000004,102.72,7.81,69.32000000000001,1.22,21.424,0.138,02/23/16,LN2_CB
438,12.0,14.969999999999999,1.6,1.6,20.381999999999998,2.0,24.336,0.60348,0.038,50.0,7.98,60.0,178.0,13.924,0.0224,03/08/16,LN2_SB
439,14.1,49.22,9.2,1.6,467.5799999999999,7.8,18.976,22.1372,1.2430800000000002,279.3,8.26,84.2,328.0,16.016,1.35176,03/08/16,LN2_CB
440,19.439999999999998,60.3,1.3,3.3,238.74,11.35,21.962,44.67400000000001,4.41,382.26,8.13,203.44,1.132,17.668,1.8219999999999998,03/22/16,LN2_SB
441,11.32,75.24,2.8,2.2,610.82,7.0,12.904,13.382,1.116,451.46000000000004,7.86,60.2,608.0,12.816,1.0,03/22/16,LN2_CB
442,21.560000000000002,79.524,3.5,9.2,423.02799999999996,1.613,4.623,9.812000000000001,0.768,353.28000000000003,7.42,116.64000000000001,290.0,7.56,1.6420000000000001,04/05/16,LN2_SB
443,24.68,71.66,9.2,1.6,249.32,1.7,4.194,14.19756,0.72594,277.76000000000005,8.03,112.01999999999998,440.0,7.39,1.5592200000000003,04/05/16,LN2_CB
444,10.0,10.0,2.3,2.4,89.1,107.0,2.175,4.58,0.53,205.7,8.33,50.0,24.0,5.492,0.13,04/19/16,LN1
445,10.0,18.7,7.9,7.9,282.7,370.0,2.075,3.52,0.61,193.6,8.31,50.0,128.0,5.896,0.25,04/19/16,LN2_CB
446,10.0,29.7,7.9,7.9,856.9,485.0,4.662,4.51,0.38,435.6,8.3,50.0,112.0,11.772,0.71,04/19/16,LN2_SB
447,10.1,62.71999999999999,1.3,1.3,674.62,8.4,15.447,17.954,1.54,455.46000000000004,7.58,64.97999999999999,548.0,16.7,1.214,05/03/16,LN2_SB
448,21.560000000000002,79.524,4.9,7.9,423.0280000000001,2.4,5.824,9.812000000000001,0.768,353.28000000000003,8.16,116.64000000000001,944.0,9.552,1.6420000000000001,05/03/16,LN2_CB
449,10.1,62.71999999999999,1.1,4.6,674.6200000000001,7.6,17.163,17.954,1.54,455.4599999999999,7.64,64.97999999999999,440.0,17.06,1.214,05/17/16,LN2_SB
450,13.319999999999999,60.68000000000001,7.8,3.1,516.28,5.0,12.533,20.04318,1.28018,353.99999999999994,7.92,71.86,248.0,14.0,0.9848199999999998,05/17/16,LN2_CB
451,12.08,75.22,1.1,1.4,522.92,6.2,12.496,12.18,1.0219999999999998,418.91999999999996,7.56,79.52000000000001,330.0,55.272,0.9380000000000001,07/05/16,LN2_SB
452,14.24,52.64,1.1,1.3,357.08000000000004,4.0,11.446,11.09,1.1940000000000002,378.36,7.71,105.28000000000002,224.0,13.616,0.9199999999999999,07/05/16,LN2_CB
453,10.0,31.5,2.2,3.3,154.4,98.0,1.588,3.52,0.37,274.0,8.45,50.0,286.6,1108.76,0.29,07/19/16,LN1
454,10.0,114.4,2.3,4.9,637.1,5.6,14.878,11.17,1.19,357.1,7.83,50.0,454.08000000000004,15.854800000000001,0.87,07/19/16,LN2_SB
455,10.0,81.4,1.3,2.3,552.8,2.1,7.273,4.96,0.75,336.4,8.22,50.0,255.2,12.3884,0.58,07/19/16,LN2_CB
456,10.76,98.7,1.8,1.8,609.5600000000001,2.0,7.674,11.766,0.774,441.6,8.41,69.32000000000001,296.0,3.38,0.982,08/02/16,LN2_CB
457,14.239999999999998,52.64,2.2,1.1,357.08000000000004,3.4,11.071,11.09,1.1940000000000002,378.36,7.91,105.28,532.0,17.272,0.9200000000000002,08/02/16,LN2_SB
458,10.1,75.97999999999999,1.3,1.3,716.9,7.6,16.208,26.212,1.6759999999999997,439.98,7.92,64.2,432.0,19.304,1.658,08/30/16,LN2_CB
459,25.24,40.04,4.9,4.9,229.1,13.25,24.954,68.544,4.71,467.12,7.8,195.06,1.42,21.308,2.3400000000000003,08/30/16,LN2_SB
460,10.1,75.97999999999999,2.2399999999999998,1.7,716.8999999999999,7.0,18.59,26.212,1.6759999999999997,439.98,8.01,64.2,550.0,18.19,1.6580000000000001,09/06/16,LN2_CB
461,32.239999999999995,119.88,2.2,4.6,617.9,34.0,51.875,178.934,17.366,409.1134,7.52,324.64,850.0,26.384,6.970000000000001,09/06/16,LN2_SB
462,26.2,52.779999999999994,9.3,2.2,222.45999999999998,2.375,8.247,15.512960000000001,0.8788600000000001,230.17999999999998,8.18,115.58,104.0,16.928,1.52814,10/04/16,LN2_CB
463,14.24,67.76,4.9,4.9,400.71999999999997,3.25,9.04,12.040000000000003,1.1480000000000001,401.71999999999997,8.16,105.28,250.0,16.808,1.07,10/04/16,LN2_SB
464,10.0,174.8,4.5,2.6,169.2,98.0,1.749,3.06,0.27,283.9,8.55,50.0,0.0,5.608,0.43,10/11/16,LN1
465,10.0,123.2,6.8,1.1,872.1,5.2,11.385,50.39,1.38,516.6,8.3,50.0,404.0,17.5,2.49,10/11/16,LN2_SB
466,10.0,104.4,1.3,1.3,921.8,4.35,11.167,36.88,1.75,486.3,8.3,58.2,544.0,17.324,2.16,10/11/16,LN2_CB
467,16.16,67.55999999999999,7.0,3.5,378.38,1.925,9.188,16.11696,0.9728600000000001,280.46,8.45,97.42,144.0,12.992,1.04214,11/12/16,LN2_CB
468,14.8,58.984,2.4,9.2,353.348,3.9,10.821,9.7396,1.08728,238.18,8.32,90.16,244.0,55.268,0.56694,11/12/16,LN2_SB
469,17.32,36.34,7.9,1.1,207.54000000000002,2.85,12.009,13.3326,0.794,181.34,8.31,91.86,122.0,15.264,0.63868,11/22/16,LN2_CB
470,16.240000000000002,46.36,4.9,4.9,251.18,3.65,11.169,12.740000000000002,1.282,321.08,8.31,115.28,296.0,16.112,0.8108599999999999,11/22/16,LN2_SB
471,24.2,83.28,7.9,4.9,375.46,2.3,9.716,17.4394,0.98092,317.82,8.25,105.58,332.0,15.266,1.78292,12/06/16,LN2_CB
472,12.76,77.86,2.2,4.9,500.73999999999995,3.85,11.648,11.82,0.8540000000000001,368.56,8.24,79.32000000000001,316.0,16.622,0.75486,12/06/16,LN2_SB
473,12.919999999999998,76.08,1.3,1.6,500.03999999999996,3.8,9.371,13.762,1.05,422.8,8.22,95.08,558.0,13.058,1.052,12/20/16,LN2_SB
474,14.0,80.78,4.9,1.6,358.08000000000004,1.1,5.469,8.708960000000001,0.33486000000000005,258.41999999999996,8.3,70.0,408.0,10.68,0.6821400000000001,12/20/16,LN2_CB
475,10.0,82.5,4.54,1.3,158.4,135.305,2.855,5.08,0.34,284.9,8.71,50.0,351.2,351.8976,0.29,01/10/17,LN1
476,10.0,126.5,9.3,2.2,885.5,3.1,9.572,50.8,2.39,559.9,8.59,58.3,213.0,104.58279999999999,2.02,01/10/17,LN2_SB
477,10.0,69.3,1.7,2.2,693.0,4.2,9.851,12.05,1.28,580.8,8.48,50.0,359.2,12.8272,0.94,01/10/17,LN2_CB
478,12.08,75.22,3.1,1.1,522.92,4.7,12.478,12.180000000000001,1.0219999999999998,418.91999999999996,8.47,79.52000000000001,352.0,15.42,0.9380000000000001,01/24/17,LN2_SB
479,14.0,80.56,4.04,1.3,436.96000000000004,1.15,5.932,8.68496,0.41685999999999995,268.71999999999997,8.39,70.0,116.0,11.456,0.74014,01/24/17,LN2_CB
480,10.76,69.86,1.6,1.6,613.56,5.0,12.536,12.216,1.108,428.96000000000004,8.19,69.32000000000001,252.0,16.148,0.842,02/07/17,LN2_SB
481,23.560000000000002,63.684000000000005,7.9,7.9,226.388,1.06,6.406,7.73356,0.7099400000000001,248.11999999999998,8.23,126.64000000000001,96.0,12.896,1.3912200000000001,02/07/17,LN2_CB
482,12.080000000000002,75.22,1.3,2.4,522.9199999999998,6.8,12.209,12.180000000000001,1.0219999999999998,418.91999999999996,8.02,79.52000000000001,405.0,12.735,0.9380000000000001,02/21/17,LN2_SB
483,21.520000000000003,77.66,4.5,4.9,437.2,1.0,5.353,7.848000000000001,0.43600000000000005,370.4,8.3,115.8,102.0,16.99,1.6179999999999999,02/21/17,LN2_CB
484,22.68,46.38,1.6,1.6,289.18,14.0,27.83,64.97999999999999,5.034,427.14,7.68,180.57999999999998,960.0,19.804,2.1399999999999997,03/07/17,LN2_SB
485,11.9,54.239999999999995,3.3,7.9,303.9,520.0,3.748,5.372,0.4620000000000001,293.7199999999999,8.16,88.46,88.0,9.128,0.7,03/07/17,LN2_CB
486,22.68,46.38,5.4,5.4,289.18,20.25,27.998,64.97999999999999,5.034,427.14,7.23,180.57999999999998,636.0,20.056,2.1399999999999997,03/21/17,LN2_SB
487,14.239999999999998,52.64000000000001,1.6,1.6,357.08,5.2,9.137,11.09,1.1940000000000002,378.36,7.46,105.28,212.0,9.984,0.9199999999999999,03/21/17,LN2_CB
488,10.0,25.2,7.9,5.4,33.0,100.0,779.0,4.7,0.53,57.8,8.3,50.0,354.0,2.469,0.07,03/28/17,LN1_P1
489,10.0,17.9,3.3,2.2,20.0,41.0,407.0,2.81,0.2,55.2,8.37,50.0,120.0,2.164,0.04,03/28/17,LN1_P2
490,10.0,47.5,7.0,1.6,50.3,100.0,807.0,4.13,1.14,138.7,8.2,50.0,20.0,4.068,0.25,04/18/17,LN1
491,10.0,108.8,1.6,1.6,675.2,231.38999999999996,2.437,48.69,10.53,436.9,7.21,50.0,256.0,13.604,2.36,04/18/17,LN2_CB
492,10.0,80.7,1.6,1.6,639.3,231.55499999999998,4.769,35.97,3.69,399.3,7.97,50.0,912.0,17.312,1.63,04/18/17,LN2_SB
493,12.080000000000002,75.22,2.8,3.0799999999999996,522.92,5.1,12.665,12.180000000000001,1.0219999999999998,418.91999999999996,7.92,79.52000000000001,632.0,14.92,0.9380000000000001,05/02/17,LN2_SB
494,14.24,52.64,1.1,2.6,357.08,5.0,10.682,11.09,1.1940000000000002,378.36,7.62,105.28,196.0,11.144,0.9200000000000002,05/02/17,LN2_CB
495,22.68,46.38,7.9,7.9,289.18,15.75,25.659,64.98,5.034000000000001,427.14,7.06,180.58,984.0,17.344,2.1399999999999997,05/17/17,LN2_SB
496,12.919999999999998,68.61999999999999,1.7,5.4,544.94,6.4,10.364,11.424000000000001,1.046,430.2999999999999,7.68,95.08000000000001,355.0,9.465,1.05,05/17/17,LN2_CB
497,20.68,30.546,4.9,1.1,141.16,11.25,27.683,46.64200000000001,4.428,316.73999999999995,7.56,149.34,850.0,17.516,1.5839999999999999,06/20/17,LN2_SB
498,11.379999999999999,31.420000000000005,2.1,4.9,447.6,11.5,19.889,31.03,1.966,404.76,7.68,86.1,780.0,16.748,1.386,06/20/17,LN2_CB
499,19.16,133.70800000000003,3.8800000000000003,2.98,166.73600000000002,15.25,21.021,71.28600000000002,4.6,409.178,7.62,210.402,586.6780000000001,18.44,2.164,07/05/17,LN2_SB
500,12.0,44.638,3.900000000000001,2.04,475.01800000000003,7.15,13.386,21.663999999999998,2.252,403.282,8.06,60.0,466.6,15.544,1.22,07/05/17,LN2_CB
501,10.0,51.8,4.5200000000000005,2.9,136.2,470.0,1.678,5.14,0.68,225.5,8.39,50.0,293.4,979.4592,0.26,07/18/17,LN1
502,10.0,101.5,3.8200000000000003,2.12,794.4,3.9,17.909,62.72,2.29,471.5,8.16,50.0,416.004,14.894799999999998,2.99,07/18/17,LN2_SB
503,10.0,76.97,3.78,4.5600000000000005,579.4,0.9949999999999999,733.0,17.8,2.74,387.3,7.63,50.0,90.1656,363.6136,1.12,07/18/17,LN2_CB
504,17.56,139.32999999999998,1.3,3.3,681.484,4.35,11.842,37.228,3.1719999999999997,417.238,8.3,80.04999999999998,440.4,14.76,1.6200000000000003,08/07/17,LN2_SB
505,10.0,80.614,4.9,2.2,469.66399999999993,2.475,7.806,11.59,1.0859999999999999,376.46400000000006,8.38,50.56,525.2,13.97,0.6859999999999999,08/07/17,LN2_CB
506,21.4,48.17999999999999,1.3,1.7,269.74,20.5,26.284,69.12800000000001,7.2219999999999995,408.04,7.56,140.5,278.3402,19.72,2.05,08/15/17,LN2_SB
507,14.14,52.976,7.8,7.8,474.758,10.75,15.449,26.692,2.3899999999999997,453.97200000000004,8.05,118.34,202.903,16.7,2.08,08/15/17,LN2_CB
508,13.48,92.2,4.9,1.7,534.12,4.9,8.077,16.966,1.188,443.8,8.4,85.96000000000001,380.0,14.28,1.302,09/05/17,LN2_CB
509,12.919999999999998,76.68,2.3,3.3,484.43999999999994,5.4,7.42,10.03,1.002,408.64,8.42,95.08,190.0,13.99,0.9960000000000001,09/05/17,LN2_SB
510,10.76,101.58000000000001,2.0599999999999996,3.44,668.8,2.1,7.032,11.450000000000001,0.5780000000000001,433.6,8.49,69.32000000000001,430.0,12.17,1.056,09/19/17,LN2_CB
511,12.919999999999998,70.58,4.08,3.6,507.34000000000003,3.05,9.266,18.247999999999998,1.3760000000000001,429.9799999999999,8.47,96.74,300.0,14.73,1.134,09/19/17,LN2_SB
512,13.319999999999999,80.26,4.6,7.0,544.98,5.8,11.771,15.863999999999999,1.246,463.71999999999997,8.32,70.2,350.0,16.025,1.068,10/03/17,LN2_SB
513,14.24,61.660000000000004,4.340000000000001,1.4,423.62000000000006,5.3,10.972,20.258,1.5220000000000002,423.06000000000006,7.9,106.94000000000001,395.0,15.38,1.208,10/03/17,LN2_CB
514,10.0,10.0,4.9,5.4,275.0,380.0,2.752,3.74,0.43,303.6,8.69,79.2,58.0,7.886,1.33,10/17/17,LN1
515,10.0,53.9,9.3,7.9,886.6,7.6,14.582,35.32,2.49,577.5,8.23,58.3,2.46,18.796,4.23,10/17/17,LN2_SB
516,58.3,30.8,1.8,6.8,821.7,4.0,10.605,8.39,0.61,457.6,8.33,1.697,112.0,15.204,2.61,10/17/17,LN2_CB
517,12.08,75.22,1.6,1.6,522.92,4.55,11.797,12.18,1.0219999999999998,418.9200000000001,7.68,79.52000000000001,320.0,14.465,0.938,11/07/17,LN2_SB
518,13.559999999999999,72.724,3.3,7.9,415.3280000000001,4.075,10.067,10.138000000000002,0.976,317.12,8.05,99.47999999999999,300.0,12.59,0.7388600000000001,11/07/17,LN2_CB
519,13.580000000000002,67.86,7.9,1.3,554.9200000000001,6.7,12.471,26.584000000000003,1.9279999999999997,423.18,8.08,101.82000000000001,706.0,15.22,1.6639999999999997,11/21/17,LN2_CB
520,12.1,36.976,1.1,9.2,445.45799999999997,11.6,18.254,21.534,1.476,440.79200000000003,7.6,77.25999999999999,404.0,17.59,1.1420000000000001,11/21/17,LN2_SB
521,12.0,44.7714,9.2,9.2,278.09999999999997,11.2,45.24,48.91202,10.642000000000001,275.96,7.23,60.0,1.412,26.408,1.35744,12/05/17,LN2_CB
522,10.76,34.8114,2.2,5.4,147.07999999999998,10.8,37.417,21.343200000000003,5.933999999999999,216.92,7.25,69.32000000000001,1.54,26.724,0.8028600000000001,12/05/17,LN2_SB
523,15.959999999999999,60.6514,7.0,5.4,433.12,31.5,42.926,51.257999999999996,10.323999999999998,382.32959999999997,7.41,139.22,1.07,27.27,3.7560000000000002,12/19/17,LN2_SB
524,22.68,46.38,4.9,2.2,289.18,13.25,26.395,64.97999999999999,5.034000000000001,427.14,7.55,180.58,480.0,18.97,2.1399999999999997,12/19/17,LN2_CB
525,23.1,2.461,3.4,2.3,114.4,231.55499999999998,1.109,3.44,0.6,191.4,8.61,50.0,46.0,4.81,0.25,01/09/18,LN1
526,10.0,127.6,2.2,1.1,320.1,26.0,22.774,52.35,6.54,377.3,7.72,50.0,460.0,17.44,1.3,01/09/18,LN2_SB
527,10.0,3.557,3.3,5.4,405.9,19.75,40.649,13.51,17.77,608.3,7.43,50.0,1.88,27.72,3.13,01/09/18,LN2_CB
528,10.68,89.86399999999999,3.3,7.0,450.688,2.65,5.53,14.068000000000001,1.02,351.6,8.43,82.92,1.41,9.16,0.884,01/23/18,LN2_CB
529,12.919999999999998,76.08,1.1,1.7,500.0400000000001,3.5,8.698,13.762,1.05,422.8,8.37,95.08000000000001,530.0,15.22,1.052,01/23/18,LN2_SB
530,12.76,54.90599999999999,4.9,2.4,394.14,3.8,19.878,17.20512,0.7084,278.28000000000003,8.27,79.32000000000001,240.0,13.7,0.9956999999999999,02/06/18,LN2_SB
531,24.96,119.70599999999999,1.6,1.6,451.008,11.6,12.458,42.986000000000004,5.5760000000000005,488.438,7.5,191.41,1.32,16.79,1.9119999999999997,02/06/18,LN2_CB
532,11.98,75.96000000000001,2.3,1.3,630.92,5.8,16.117,25.009999999999998,2.094,427.9200000000001,8.02,137.8,1.02,13.056,1.5959999999999999,02/20/18,LN2_SB
533,12.919999999999998,93.61999999999999,2.3,2.3,515.6400000000001,3.25,7.218,13.294,0.898,397.28000000000003,7.94,95.08000000000001,160.0,10.868,1.1300000000000001,02/20/18,LN2_CB
534,12.1,67.08000000000001,1.7,3.3,616.48,8.2,14.792,18.1,1.5539999999999998,453.2,7.99,74.2,550.0,15.41,1.28,03/06/18,LN2_SB
535,15.48,79.52000000000001,4.9,1.7,396.72,3.25,7.27,14.6174,0.9409199999999999,330.64,7.95,95.96000000000001,440.0,10.89,1.1389200000000002,03/06/18,LN2_CB
536,10.76,84.64,1.3,4.6,637.6,3.3,9.234,8.186,0.6819999999999999,444.96000000000004,8.14,69.32000000000001,230.0,13.81,0.9219999999999999,03/20/18,LN2_SB
537,15.48,79.52000000000001,4.9,1.3,396.71999999999997,3.45,8.602,14.617400000000004,0.9409199999999999,330.64,8.01,95.96000000000001,950.0,13.36,1.1389200000000002,03/20/18,LN2_CB
538,10.0,20.9,1.3,4.6,124.3,178.0,1.716,19.54,2.06,163.9,8.2,38.5,730.0,5.31,0.43,04/03/18,LN1
539,10.0,141.9,2.3,2.4,218.9,1.09,5.303,32.65,1.73,250.8,8.26,50.0,1.395,9.51,0.7,04/03/18,LN2_SB
540,10.0,28.6,3.3,1.3,612.7,2.5,7.529,8.19,1.12,364.1,8.28,50.0,310.0,14.13,0.59,04/03/18,LN2_CB
