cadmio,cobre,coliformes_termotolerantes,coliformes_totales,cromo,dbo5,dqo,hierro,manganeso,niquel,ph,plomo,solidos_suspendidos,solidos_totales,zinc,fecha,referencia
22.68,46.38,404426.36,2170600.0,289.18,14.5,26.288,64.97999999999999,5.034000000000001,427.14,8.05,180.58,405.0,18.61,2.1399999999999997,12/01/2015,LN2_SB
16.759999999999998,51.779999999999994,3780.0,24568.0,228.14000000000001,3.473,13.4,10.1136,0.9012800000000001,254.66000000000003,8.08,99.32000000000001,355.0,15.76,0.50094,12/01/2015,LN2_CB
10.0,12.1,35000.0,160000.0,192.5,118.0,1.746,6.23,0.36,273.9,8.43,50.0,386.6,12.432,0.24,27/01/2015,LN1
10.0,31.9,13000.0,35000.0,621.5,11.25,15.757,9.75,1.03,476.3,8.1,50.0,338.48,16.7836,0.76,27/01/2015,LN2_SB
10.0,35.2,1300.0,6300.0,583.0,11.0,17.644,21.43,1.61,548.9,7.64,53.9,338.48,16.7836,0.77,27/01/2015,LN2_CB
10.52,49.620000000000005,1300.0,1300.0,380.06000000000006,135.155,5.559,20.904,1.376,342.04,8.45,64.2,74.0,13.084,1.202,10/02/2015,LN2_SB
10.52,143.40599999999998,5400.0,9200.0,416.03000000000003,117.22999999999999,7.725,20.644,1.458,373.83000000000004,8.32,64.2,120.0,12.344,1.252,10/02/2015,LN2_CB
10.1,37.78,2400.0,2400.0,298.82,8.3,15.459,27.9022,1.1320000000000001,196.08,8.4,64.2,244.0,17.94,1.08428,24/02/2015,LN2_SB
10.1,37.78,5400.0,5400.0,298.82,5.8,11.28,27.9142,1.132,196.08,8.31,64.2,144.0,16.808,1.08028,24/02/2015,LN2_CB
10.1,38.480000000000004,13000.0,13000.0,298.82,12.75,20.0,29.5942,1.198,196.08,8.27,64.2,428.0,18.816,1.07828,10/03/2015,LN2_SB
10.1,37.78,4900.0,4900.0,298.82,6.2,13.207,28.2382,1.1320000000000001,196.08,8.29,64.2,208.0,17.04,1.07628,10/03/2015,LN2_CB
19.54,104.886,1.6,1.6,536.4480000000001,8.6,14.447,57.8582,4.59,364.798,7.86,112.07000000000001,3.24,13.472,2.12828,24/03/2015,LN2_SB
13.882,74.384,920000.0,1.6,397.574,2.4,6.0,26.916000000000004,2.7619999999999996,355.818,8.4,113.74000000000001,330.0,7.904,1.654,24/03/2015,LN2_CB
10.0,10.0,1300.0,26000.0,69.3,112.0,891.0,1.76,0.82,110.0,8.63,50.0,27.0,3.796,0.14,31/03/2015,LN1
55.0,309.0,70000.0,170000.0,629.0,117.22999999999999,7.17,10.77,1.03,330.0,8.61,50.0,288.0,12.904,0.9,31/03/2015,LN2_SB
10.0,58.3,33000.0,170000.0,263.0,116.63499999999999,6.119,10.89,1.33,201.3,8.37,50.0,424.0,8.748,0.51,31/03/2015,LN2_CB
10.52,35.12,920000.0,1600000.0,352.38,230.49499999999998,4.558,19.954,1.318,295.06,8.43,64.2,143.0,12.727,1.1500000000000001,21/04/2015,LN2_SB
10.1,37.78,130000.0,240000.0,298.82,1.075,3.559,27.914200000000005,1.1400000000000001,196.08,8.36,64.2,167.0,8.163,1.08028,21/04/2015,LN2_CB
10.1,146.06599999999997,33000.0,130000.0,362.47,1.7,8.896,28.6142,1.2799999999999998,274.85,8.62,64.2,112.0,12.812,1.1802800000000002,05/05/2015,LN2_SB
10.1,37.78,46000.0,46000.0,298.82,1.575,9.639,27.9142,1.1400000000000001,196.08,8.83,64.2,148.0,11.392,1.08028,05/05/2015,LN2_CB
10.1,40.872,23000.0,23000.0,324.21200000000005,3.0,7.031,31.3322,1.48,229.17800000000003,8.01,64.2,240.0,16.2,1.1802800000000002,19/05/2015,LN2_SB
10.1,43.510000000000005,2000.0,2000.0,299.202,1.775,5.548,27.984199999999998,1.138,196.08,8.07,64.2,169.0,13.88,1.07828,19/05/2015,LN2_CB
12.041999999999998,32.18,1.8,3300.0,360.102,193.0,1.499,9.346,14.459999999999999,247.26219999999998,8.68,107.72,246.0,5.872,0.604,02/06/2015,LN1
10.1,37.78,33000.0,110000.0,298.82,1.8,6.938,27.9142,1.1320000000000001,196.08,8.49,64.2,204.0,15.6,1.08028,02/06/2015,LN2_SB
10.1,37.78,13000.0,23000.0,298.82,1.3,5.545,27.9142,1.1320000000000001,196.08,8.51,64.2,168.0,12.892,1.08028,02/06/2015,LN2_CB
15.319999999999999,110.752,1.8,1300.0,470.9219999999999,94.0,1.874,18.472,18.874,360.1126,8.43,105.39200000000001,26.0,6.992,2.408,16/06/2015,LN1
10.1,37.78,33000.0,49000.0,298.82,1.15,7.053,27.9142,1.1400000000000001,196.08,8.48,64.2,142.0,13.816,1.08028,16/06/2015,LN2_SB
12.081999999999999,46.77,11000.0,17000.0,386.89,1.095,5.905,32.2322,2.364,243.43400000000003,8.4,97.1,304.0,12.656,1.4042800000000002,16/06/2015,LN2_CB
10.0,26.4,450.0,7900.0,112.8,89.0,1.612,2.39,0.22,130.8,8.32,50.0,438.0,16.3572,0.11,07/07/2015,LN1
10.0,154.0,28000.0,110000.0,849.0,1.875,6.736,28.37,0.76,524.0,8.15,50.0,389.4,14.180000000000001,1.61,07/07/2015,LN2_SB
10.0,157.0,3300.0,3300.0,771.0,1.825,7.117,9.71,0.52,453.2,8.17,50.0,389.4,14.180000000000001,1.33,07/07/2015,LN2_CB
25.416,101.60199999999999,1546.3600000000001,3300.0,515.792,990.0,8.097,29.110000000000003,2.346,368.2646,8.33,192.93800000000002,164.0,14.468,1.2879999999999998,21/07/2015,LN2_SB
10.1,37.78,49000.0,79000.0,298.82,1.0,7.835,27.9142,1.1320000000000001,196.07999999999998,8.04,64.2,136.0,13.988,1.08028,21/07/2015,LN2_CB
10.52,38.212,17000.0,49000.0,377.77200000000005,6.6899999999999995,10.967,23.362000000000002,1.658,328.158,8.5,64.2,244.0,16.66,1.252,18/08/2015,LN2_SB
10.1,37.78,3100.0,22000.0,298.82,2.775,9.745,27.9142,1.132,196.08,8.48,64.2,612.0,16.676,1.08028,18/08/2015,LN2_CB
10.1,146.06599999999997,3100.0,79000.0,362.47,1.013,7.628,28.6142,1.28,274.85,8.56,64.2,132.0,14.512,1.18028,25/08/2015,LN2_SB
10.1,37.78,3100.0,4600.0,298.82,1.65,9.554,27.9142,1.1320000000000001,196.08,8.55,64.2,160.0,15.236,1.08028,25/08/2015,LN2_CB
10.1,146.06599999999997,17000.0,17000.0,362.46999999999997,1.263,7.441,28.6142,1.28,274.85,8.65,64.2,132.0,14.288,1.18028,08/09/2015,LN2_SB
10.1,52.28000000000001,1300.0,1300.0,326.5,1.388,7.599,29.202199999999998,1.198,243.06,8.65,64.2,188.0,18.784,1.12828,08/09/2015,LN2_CB
16.8,110.18999999999998,450.0,450.0,453.602,430.0,4.981,18.638,2.104,326.3326,9.05,109.678,64.0,13.848,0.8559999999999999,30/09/2015,LN2_SB
9.64,75.518,200.0,200.0,233.1,480.0,5.501,10.54,13.234000000000004,178.24219999999997,9.08,74.82000000000001,400.0,15.0,4.464,30/09/2015,LN2_CB
10.0,10.0,49.0,49.0,947.5,405.0,7.179,6.2,0.26,541.3,8.73,50.0,100.0,14.172,2.04,13/10/2015,LN2_SB
10.0,10.0,79.0,16000.0,239.0,95.0,2.924,3.52,0.26,391.4,8.9,50.0,120.0,7.776,0.45,13/10/2015,LN1
10.0,10.0,49.0,79.0,966.8,465.0,4.67,6.68,0.29,566.5,8.69,50.0,120.0,14.48,1.08,13/10/2015,LN2_CB
31.776,125.362,200.0,2300.0,496.912,800.0,6.005,86.112,21.968,283.21439999999996,8.58,307.758,92.0,14.112,3.518,10/11/2015,LN2_SB
10.86,51.86,310000.0,310000.0,50.8052,13.5,40.75,52.12522,2.332,171.11999999999998,8.01,59.8,275.0,19.092,1.7663,10/11/2015,LN2_CB
16.8,113.68999999999998,1700.0,17000.0,466.282,420.0,4.962,18.71,2.146,344.8526,8.61,109.678,75.0,13.716,0.836,24/11/2015,LN2_SB
10.1,37.779999999999994,680.0,680.0,298.82,3.1,9.169,27.914200000000005,1.1320000000000001,196.07999999999998,8.6,64.2,264.0,15.508,1.08028,24/11/2015,LN2_CB
10.959999999999999,44.7,3300.0,4900.0,440.20520000000005,16.75,27.926,54.044200000000004,5.168000000000001,307.0186,8.08,74.0,1.13,21.464,2.70228,08/12/2015,LN2_SB
10.86,35.06,1100.0,4600.0,39.3652,13.25,31.042,42.659400000000005,2.332,171.62,8.03,59.8,1.37,20.748,1.7131399999999999,08/12/2015,LN2_CB
10.1,37.78,450.0,2200.0,298.82,2.2,8.022,27.9142,1.132,196.08,8.63,64.2,710.0,14.704,1.08028,22/12/2015,LN2_SB
10.1,37.78,1700.0,2700.0,298.82,10.125,15.284,27.9142,1.132,196.08,8.25,64.2,600.0,19.016,1.08028,22/12/2015,LN2_CB
10.0,58.0,406.0,450.0,231.6,95.0,2.566,3.08,0.17,389.5,8.8,50.0,445.6,2754.6,0.63,12/01/2016,LN1
10.0,83.7,1700.0,7000.0,989.2,115.925,7.002,10.47,0.3,540.8,8.63,50.0,389.4,14.1368,1.31,12/01/2016,LN2_SB
10.0,123.8,3300.0,3300.0,968.3,4.85,15.989,18.93,0.6,541.3,8.55,50.0,308.88,16.0796,1.48,12/01/2016,LN2_CB
21.056,152.482,200.0,200.0,566.952,800.0,7.241,17.848000000000006,16.854000000000003,283.2548,8.25,197.75799999999998,192.0,13.748,5.412000000000001,26/01/2016,LN2_SB
10.0,19.82,200.0,680.0,35.3,2.8099999999999996,23.578,9.742199999999999,0.036000000000000004,51.04,7.89,50.0,660.0,19.172,0.05628000000000001,26/01/2016,LN2_CB
16.8,113.68999999999998,3100.0,7000.0,466.282,470.0,5.5,18.71,2.146,344.85260000000005,8.49,109.678,60.0,13.388,0.836,10/02/2016,LN2_SB
12.1,50.272000000000006,30220.0,79000.0,378.672,1.2,6.644,35.6982,1.8080000000000003,326.69800000000004,8.55,74.2,224.0,13.748,1.39428,10/02/2016,LN2_CB
10.1,40.872,3100.0,7000.0,324.212,5.1,11.132,31.3322,1.48,229.17799999999997,8.14,64.2,224.0,16.28,1.1802800000000002,23/02/2016,LN2_SB
10.0,19.82,3300.0,4900.0,35.3,7.55,30.373,9.742199999999999,0.036000000000000004,51.04,7.81,50.0,1.22,21.424,0.05628000000000001,23/02/2016,LN2_CB
10.0,19.82,1600000.0,1.6,35.3,2.0,24.336,9.770199999999999,0.04,51.04,7.98,50.0,178.0,13.924,0.054279999999999995,08/03/2016,LN2_SB
10.1,37.78,920000.0,1600000.0,298.82,7.8,18.976,27.9142,1.1320000000000001,196.08,8.26,64.2,328.0,16.016,1.08028,08/03/2016,LN2_CB
16.9,105.146,13000.0,33000.0,476.84800000000007,11.35,21.962,43.316199999999995,2.874,325.978,8.13,73.28999999999999,1.132,17.668,1.65228,22/03/2016,LN2_SB
10.1,37.78,280000.0,2200000.0,298.82,7.0,12.904,27.9142,1.1320000000000001,196.08,7.86,64.2,608.0,12.816,1.08028,22/03/2016,LN2_CB
10.1,37.78,350000.0,920000.0,298.82,1.613,4.623,27.8902,1.1320000000000001,196.08,7.42,64.2,290.0,7.56,1.07628,05/04/2016,LN2_SB
10.1,37.78,920000.0,1600000.0,298.82,1.7,4.194,27.9142,1.1320000000000001,196.08,8.03,64.2,440.0,7.39,1.08028,05/04/2016,LN2_CB
10.0,10.0,2300.0,24000.0,89.1,107.0,2.175,4.58,0.53,205.7,8.33,50.0,24.0,5.492,0.13,19/04/2016,LN1
10.0,18.7,7900.0,79000.0,282.7,370.0,2.075,3.52,0.61,193.6,8.31,50.0,128.0,5.896,0.25,19/04/2016,LN2_CB
10.0,29.7,790.0,7900.0,856.9,485.0,4.662,4.51,0.38,435.6,8.3,50.0,112.0,11.772,0.71,19/04/2016,LN2_SB
10.1,37.78,1300000.0,1300000.0,298.82,8.4,15.447,27.8902,1.132,196.08,7.58,64.2,548.0,16.7,1.07628,03/05/2016,LN2_SB
10.1,37.78,4900.0,7900.0,298.82,2.4,5.824,28.674200000000003,1.132,196.08,8.16,64.2,944.0,9.552,1.0742799999999997,03/05/2016,LN2_CB
10.1,37.78,11000.0,46000.0,298.82,7.6,17.163,27.8902,1.132,196.08,7.64,64.2,440.0,17.06,1.0762800000000001,17/05/2016,LN2_SB
10.1,37.78,780.0,3100.0,298.82,5.0,12.533,27.9142,1.1320000000000001,196.08,7.92,64.2,248.0,14.0,1.08028,17/05/2016,LN2_CB
10.1,37.78,1100.0,14000.0,298.82,6.2,12.496,27.8902,1.132,196.08,7.56,64.2,330.0,55.272,1.0762800000000001,05/07/2016,LN2_SB
10.1,40.872,1100.0,13000.0,324.212,4.0,11.446,31.3322,1.474,229.17800000000003,7.71,64.2,224.0,13.616,1.18028,05/07/2016,LN2_CB
10.0,31.5,220.0,33000.0,154.4,98.0,1.588,3.52,0.37,274.0,8.45,50.0,438.0,16.3572,0.29,19/07/2016,LN1
10.0,114.4,2300.0,49000.0,637.1,5.6,14.878,11.17,1.19,357.1,7.83,50.0,308.88,16.079600000000003,0.87,19/07/2016,LN2_SB
10.0,81.4,1300.0,2300.0,552.8,2.1,7.273,4.96,0.75,336.4,8.22,50.0,389.4,14.180000000000001,0.58,19/07/2016,LN2_CB
10.1,37.78,180.0,180.0,298.82,2.0,7.674,27.9002,1.132,196.08,8.41,64.2,296.0,3.38,1.08828,02/08/2016,LN2_CB
10.1,37.78,2200.0,110000.0,298.82,3.4,11.071,27.9142,1.1320000000000001,196.07999999999998,7.91,64.2,532.0,17.272,1.08028,02/08/2016,LN2_SB
10.1,37.78,1300.0,1300.0,298.82,7.6,16.208,28.2522,1.1320000000000001,196.08,7.92,64.2,432.0,19.304,1.07628,30/08/2016,LN2_CB
10.1,37.78,4900.0,4900.0,298.82,13.25,24.954,28.2382,1.1320000000000001,196.08,7.8,64.2,1.42,21.308,1.0762800000000001,30/08/2016,LN2_SB
12.1,29.826,750.0,1700.0,283.52,7.0,18.59,18.42138,1.138,195.04000000000002,8.01,74.2,550.0,18.19,1.04832,06/09/2016,LN2_CB
10.86,51.86,220.0,46000.0,50.8052,34.0,51.875,52.12522,2.976,171.11999999999998,7.52,59.8,850.0,26.384,1.7663,06/09/2016,LN2_SB
10.1,169.36599999999999,930.0,2200.0,535.57,2.375,8.247,38.7082,1.75,376.83000000000004,8.18,65.86,104.0,16.928,1.57828,04/10/2016,LN2_CB
10.1,37.78,4900.0,4900.0,298.82,3.25,9.04,28.2382,1.1320000000000001,196.08,8.16,64.2,250.0,16.808,1.07628,04/10/2016,LN2_SB
10.0,174.8,450.0,2600.0,169.2,98.0,1.749,3.06,0.27,283.9,8.55,50.0,0.0,5.608,0.43,11/10/2016,LN1
10.0,123.2,680.0,1100.0,872.1,5.2,11.385,50.39,1.38,516.6,8.3,50.0,404.0,17.5,2.49,11/10/2016,LN2_SB
10.0,104.4,1300.0,1300.0,921.8,4.35,11.167,36.88,1.75,486.3,8.3,58.2,544.0,17.324,2.16,11/10/2016,LN2_CB
10.1,37.78,70000.0,350000.0,298.82,1.925,9.188,27.914200000000005,1.132,196.08,8.45,64.2,144.0,12.992,1.08028,12/11/2016,LN2_CB
10.1,37.78,240000.0,920000.0,298.82,3.9,10.821,27.9142,1.1320000000000001,196.08,8.32,64.2,244.0,55.268,1.08028,12/11/2016,LN2_SB
10.1,146.06599999999997,790.0,11000.0,362.46999999999997,2.85,12.009,28.6142,1.28,274.85,8.31,64.2,122.0,15.264,1.1802800000000002,22/11/2016,LN2_CB
10.1,37.78,490.0,4900.0,298.82,3.65,11.169,27.9142,1.1320000000000001,196.08,8.31,64.2,296.0,16.112,1.08028,22/11/2016,LN2_SB
12.081999999999999,75.284,7900.0,49000.0,393.65400000000005,2.3,9.716,35.7342,2.688,312.898,8.25,97.1,332.0,15.266,1.49628,06/12/2016,LN2_CB
12.081999999999999,46.769999999999996,220.0,4900.0,386.89,3.85,11.648,32.2322,2.364,243.43400000000003,8.24,97.1,316.0,16.622,1.40428,06/12/2016,LN2_SB
10.1,46.408,130000.0,1.6,355.738,3.8,9.371,32.592200000000005,1.7399999999999998,234.15,8.22,64.2,558.0,13.058,1.3562800000000002,20/12/2016,LN2_SB
10.1,49.995999999999995,49000.0,1600000.0,391.158,1.1,5.469,28.708199999999998,1.204,288.732,8.3,64.2,408.0,10.68,1.27028,20/12/2016,LN2_CB
10.0,82.5,940.36,1300.0,158.4,135.54500000000002,2.855,5.08,0.34,284.9,8.71,50.0,166.8,102.6632,0.29,10/01/2017,LN1
10.0,126.5,930.0,2200.0,885.5,3.1,9.572,50.8,2.39,559.9,8.59,58.3,339.2,14.413599999999999,2.02,10/01/2017,LN2_SB
10.0,69.3,1700.0,2200.0,693.0,4.2,9.851,12.05,1.28,580.8,8.48,50.0,389.4,14.180000000000001,0.94,10/01/2017,LN2_CB
10.1,91.134,3100.0,11000.0,432.418,4.7,12.478,37.3942,1.9360000000000004,256.744,8.47,64.2,352.0,15.42,1.47228,24/01/2017,LN2_SB
12.1,149.646,1004.0,1300.0,372.05,1.15,5.932,20.029559999999996,1.33194,313.79,8.39,74.2,116.0,11.456,1.2132200000000002,24/01/2017,LN2_CB
10.1,37.78,1600000.0,1600000.0,298.82,5.0,12.536,27.9142,1.1320000000000001,196.08,8.19,64.2,252.0,16.148,1.08028,07/02/2017,LN2_SB
10.1,146.06599999999997,7900.0,7900.0,362.46999999999997,1.06,6.406,28.6142,1.28,274.85,8.23,64.2,96.0,12.896,1.1802800000000002,07/02/2017,LN2_CB
10.1,49.995999999999995,130000.0,240000.0,391.158,6.8,12.209,28.708199999999998,1.204,288.732,8.02,64.2,405.0,12.735,1.27028,21/02/2017,LN2_SB
10.1,146.06599999999997,450.0,4900.0,362.47,1.0,5.353,28.6142,1.28,274.85,8.3,64.2,102.0,16.99,1.1802800000000002,21/02/2017,LN2_CB
10.1,19.48,1600000.0,1.6,143.94,14.0,27.83,15.402199999999999,0.6839999999999999,111.78,7.68,64.2,960.0,19.804,0.48628,07/03/2017,LN2_SB
16.8,113.68999999999998,3300.0,7900.0,437.98199999999997,520.0,3.748,19.126,2.1460000000000004,304.9926,8.16,109.678,88.0,9.128,0.836,07/03/2017,LN2_CB
10.959999999999999,53.02,540000.0,540000.0,302.8852,20.25,27.998,60.77940000000001,3.4260000000000006,316.66,7.23,74.0,636.0,20.056,2.7351400000000003,21/03/2017,LN2_SB
10.1,40.872,1600000.0,1.6,324.212,5.2,9.137,31.3322,1.474,229.17800000000003,7.46,64.2,212.0,9.984,1.18028,21/03/2017,LN2_CB
10.0,25.2,79000.0,540000.0,33.0,100.0,779.0,4.7,0.53,57.8,8.3,50.0,354.0,2.469,0.07,28/03/2017,LN1_P1
10.0,17.9,3300.0,22000.0,20.0,41.0,407.0,2.81,0.2,55.2,8.37,50.0,120.0,2.164,0.04,28/03/2017,LN1_P2
10.0,47.5,700.0,16000.0,50.3,100.0,807.0,4.13,1.14,138.7,8.2,50.0,20.0,4.068,0.25,18/04/2017,LN1
10.0,108.8,1.6,1.6,675.2,231.55499999999998,2.437,48.69,10.53,436.9,7.21,50.0,256.0,13.604,2.36,18/04/2017,LN2_CB
10.0,80.7,1.6,1.6,639.3,231.55499999999998,4.769,35.97,3.69,399.3,7.97,50.0,912.0,17.312,1.63,18/04/2017,LN2_SB
12.080000000000002,75.22,1084060.0,3417500.0,522.92,5.1,12.665,12.180000000000001,1.0219999999999998,418.91999999999996,7.92,79.52000000000001,632.0,14.92,0.9380000000000001,02/05/2017,LN2_SB
10.1,37.78,1100000.0,2600000.0,298.82,5.0,10.682,27.8902,1.132,196.08,7.62,64.2,196.0,11.144,1.07628,02/05/2017,LN2_CB
10.959999999999999,44.7,79000.0,79000.0,295.0652,15.75,25.659,53.73019999999999,3.4260000000000006,316.65999999999997,7.06,74.0,984.0,17.344,2.70228,17/05/2017,LN2_SB
10.1,91.134,170000.0,540000.0,432.418,6.4,10.364,37.3942,1.936,256.744,7.68,64.2,355.0,9.465,1.47228,17/05/2017,LN2_CB
10.1,19.48,4900.0,110000.0,143.94,11.25,27.683,15.402199999999999,0.6839999999999999,111.78,7.56,64.2,850.0,17.516,0.48628,20/06/2017,LN2_SB
10.1,149.608,2100.0,49000.0,322.27599999999995,11.5,19.889,42.6942,1.798,315.198,7.68,80.622,780.0,16.748,1.4302800000000002,20/06/2017,LN2_CB
19.16,133.70800000000003,80960.31999999999,89600.31999999999,166.73600000000002,15.25,21.021,71.28600000000002,4.6,409.178,7.62,210.402,586.6780000000001,18.44,2.164,05/07/2017,LN2_SB
12.0,44.638,639840.0,963060.0,475.01800000000003,7.15,13.386,21.663999999999998,2.252,403.282,8.06,60.0,466.6,15.544,1.22,05/07/2017,LN2_CB
10.0,51.8,4520.0,48800.0,136.2,470.0,1.678,5.14,0.68,225.5,8.39,50.0,293.4,979.4592,0.26,18/07/2017,LN1
10.0,101.5,45760.0,178340.0,794.4,3.9,17.909,62.72,2.29,471.5,8.16,50.0,416.004,14.894799999999998,2.99,18/07/2017,LN2_SB
10.0,76.97,2340.0,19860.0,579.4,0.9949999999999999,733.0,17.8,2.74,387.3,7.63,50.0,90.1656,363.6136,1.12,18/07/2017,LN2_CB
18.782,166.57399999999998,13000.0,33000.0,555.792,4.35,11.842,40.67,4.502,279.116,8.3,91.99,419.29400000000004,14.76,1.6480000000000001,07/08/2017,LN2_SB
18.782,166.57399999999998,4900.0,22000.0,555.792,2.475,7.806,40.67,4.502000000000001,279.116,8.38,91.99,421.6,13.97,1.6479999999999997,07/08/2017,LN2_CB
10.959999999999999,140.624,130.0,17000.0,354.1592,20.5,26.284,50.294000000000004,4.086,503.48999999999995,7.56,90.422,559.0,19.72,2.718,15/08/2017,LN2_SB
16.9,219.36999999999998,780.0,780.0,577.342,10.75,15.449,49.386,3.604,536.708,8.05,89.712,360.48,16.7,2.1719999999999997,15/08/2017,LN2_CB
10.1,62.620000000000005,49000.0,170000.0,425.654,4.9,8.077,33.8922,1.612,187.28000000000003,8.4,64.2,380.0,14.28,1.38028,05/09/2017,LN2_CB
10.1,37.78,23000.0,33000.0,298.82,5.4,7.42,27.9142,1.132,196.08,8.42,64.2,190.0,13.99,1.08028,05/09/2017,LN2_SB
10.76,101.58000000000001,7100.0,31520.0,668.8,2.1,7.032,11.450000000000001,0.5780000000000001,433.6,8.49,69.32000000000001,430.0,12.17,1.056,19/09/2017,LN2_CB
12.919999999999998,70.58,8346.0,28080.0,507.34000000000003,3.05,9.266,18.247999999999998,1.3760000000000001,429.9799999999999,8.47,96.74,300.0,14.73,1.134,19/09/2017,LN2_SB
10.1,91.134,46000.0,70000.0,432.418,5.8,11.771,37.3942,1.9360000000000004,256.744,8.32,64.2,350.0,16.025,1.47228,03/10/2017,LN2_SB
10.1,49.995999999999995,1004.0,1400.0,391.158,5.3,10.972,28.708199999999998,1.2040000000000002,288.732,7.9,64.2,395.0,15.38,1.27028,03/10/2017,LN2_CB
10.0,10.0,4900.0,540000.0,275.0,380.0,2.752,3.74,0.43,303.6,8.69,79.2,58.0,7.886,1.33,17/10/2017,LN1
10.0,53.9,930.0,7900.0,886.6,7.6,14.582,35.32,2.49,577.5,8.23,58.3,2.46,18.796,4.23,17/10/2017,LN2_SB
58.3,30.8,180.0,680.0,821.7,4.0,10.605,8.39,0.61,457.6,8.33,1.697,112.0,15.204,2.61,17/10/2017,LN2_CB
14.722,46.51,1.6,1.6,446.48999999999995,4.55,11.797,46.7742,4.08,282.254,7.68,135.88,320.0,14.465,1.8802800000000002,07/11/2017,LN2_SB
14.319999999999999,57.4,33000.0,79000.0,384.6,4.075,10.067,35.9342,1.6920000000000002,319.92,8.05,93.96000000000001,300.0,12.59,2.77428,07/11/2017,LN2_CB
10.1,37.78,790000.0,1300000.0,298.82,6.7,12.471,27.9142,1.1320000000000001,196.08,8.08,64.2,706.0,15.22,1.08028,21/11/2017,LN2_CB
10.1,49.995999999999995,1100000.0,9200000.0,391.158,11.6,18.254,28.708199999999998,1.198,288.732,7.6,64.2,404.0,17.59,1.27028,21/11/2017,LN2_SB
8.1,51.86,920000.0,920000.0,199.70000000000002,11.2,45.24,26.63322,19.242,40.8986,7.23,45.714,1.412,26.408,1.7663,05/12/2017,LN2_CB
10.86,51.86,220000.0,540000.0,199.70000000000002,10.8,37.417,26.63322,2.332,40.8986,7.25,59.8,1.54,26.724,1.7663,05/12/2017,LN2_SB
8.959999999999999,51.86,700000.0,5400000.0,283.52520000000004,31.5,42.926,36.90982,21.63,151.745,7.41,55.513999999999996,1.07,27.27,1.7663,19/12/2017,LN2_SB
10.1,37.78,49000.0,220000.0,298.82,13.25,26.395,27.8902,1.132,196.07999999999998,7.55,64.2,480.0,18.97,1.07628,19/12/2017,LN2_CB
23.1,2.461,3400.0,23000.0,114.4,231.55499999999998,1.109,3.44,0.6,191.4,8.61,50.0,46.0,4.81,0.25,09/01/2018,LN1
10.0,127.6,2200.0,11000.0,320.1,26.0,22.774,52.35,6.54,377.3,7.72,50.0,460.0,17.44,1.3,09/01/2018,LN2_SB
10.0,3.557,33000.0,540000.0,405.9,24.21,40.649,13.51,17.77,608.3,7.43,50.0,1.88,27.72,3.13,09/01/2018,LN2_CB
16.9,105.146,33000.0,70000.0,476.84799999999996,2.65,5.53,43.3162,2.874,325.978,8.43,73.28999999999999,1.41,9.16,1.65228,23/01/2018,LN2_CB
10.1,37.78,11000.0,17000.0,298.82,3.5,8.698,27.9142,1.1320000000000001,196.08,8.37,64.2,530.0,15.22,1.0802800000000001,23/01/2018,LN2_SB
10.1,37.78,49000.0,240000.0,298.82,3.8,19.878,27.914200000000005,1.132,196.08,8.27,64.2,240.0,13.7,1.08028,06/02/2018,LN2_SB
19.54,104.886,1.6,1.6,536.4480000000001,11.6,12.458,57.8582,4.59,364.798,7.5,112.07000000000001,1.32,16.79,2.12828,06/02/2018,LN2_CB
16.9,105.146,23000.0,130000.0,476.84799999999996,5.8,16.117,43.3162,2.874,325.978,8.02,73.28999999999999,1.02,13.056,1.65228,20/02/2018,LN2_SB
10.1,37.78,23000.0,23000.0,298.82,3.25,7.218,27.9142,1.1320000000000001,196.08,7.94,64.2,160.0,10.868,1.08028,20/02/2018,LN2_CB
10.1,46.408,17000.0,33000.0,355.73799999999994,8.2,14.792,32.592200000000005,1.7399999999999998,234.15,7.99,64.2,550.0,15.41,1.35628,06/03/2018,LN2_SB
10.1,37.78,4900.0,17000.0,298.82,3.25,7.27,27.9142,1.132,196.08,7.95,64.2,440.0,10.89,1.08028,06/03/2018,LN2_CB
10.1,40.872,13000.0,46000.0,324.212,3.3,9.234,31.3322,1.48,229.17800000000003,8.14,64.2,230.0,13.81,1.1802800000000002,20/03/2018,LN2_SB
10.1,37.78,4900.0,13000.0,298.82,3.45,8.602,27.9142,1.1320000000000001,196.08,8.01,64.2,950.0,13.36,1.08028,20/03/2018,LN2_CB
10.0,20.9,13000.0,46000.0,124.3,178.0,1.716,19.54,2.06,163.9,8.2,38.5,730.0,5.31,0.43,03/04/2018,LN1
10.0,141.9,23000.0,240000.0,218.9,1.09,5.303,32.65,1.73,250.8,8.26,50.0,1.395,9.51,0.7,03/04/2018,LN2_SB
10.0,28.6,3300.0,13000.0,612.7,2.5,7.529,8.19,1.12,364.1,8.28,50.0,310.0,14.13,0.59,03/04/2018,LN2_CB
10.0,10.0,79000.0,79000.0,138.6,1.65,5.173,7.6,1.04,146.3,8.03,50.0,346.0,16.6168,0.48,17/04/2018,LN1
10.0,45.1,4500.0,17000.0,444.4,2.1,8.027,14.49,1.43,331.1,7.89,50.0,576.0,2753.6216,0.57,17/04/2018,LN2_CB
10.0,19.8,4000.0,33000.0,466.4,2.2,7.892,7.72,0.7,336.6,8.05,52.8,160.0,13.104,0.45,17/04/2018,LN2_SB
