PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,cluster_abck
-0.8837961267547757,0.7349813665449721,-1.2447542592423342,0.0544740511665606,-0.213557943250333,-0.2450074699740545,-0.1397372000474419,-0.1648661663653165,-0.3673323904499839,0.0578025043180227,1
-1.0713003580793032,0.7543500874087867,-1.2702053701091045,0.1604584528572112,-0.1703836653126151,-0.2056448910602143,-0.1384665458350173,-0.1058702718261658,-0.3742148406104481,0.1263018318911773,1
-1.099754225359076,0.6566732836200091,-1.1234600813454394,0.1630601704978279,-0.1029283516828282,-0.1955882052492064,-0.2820902220304245,-0.0907345330515259,-0.3014350836295977,0.2674720034339496,1
-0.9452789361637108,0.5689185735928491,-0.9428205811499828,-0.2599233712506107,-0.2020315242823381,0.125934233935072,-0.0296336686345127,0.2093398685899787,0.0239035222523956,0.2693432654781253,1
-1.178843562012487,0.6326735510648464,-1.1196769226242744,0.2295116025906555,-0.1020392569297563,-0.1075769211664641,-0.0889788031687532,-0.005059829783553,-0.3283856197895461,0.3207051389406504,1
-1.3446088179449798,0.4943394216849885,-0.8437778463812822,0.1753066974137598,-0.2507940609269323,-0.2290420223627969,-0.5281573081232345,-0.0032772020693951,-0.0818621969053148,0.621111925118293,1
-1.217571813808483,0.5798767920202106,-0.657248266362664,-0.2388566146564563,0.3146152529994654,-0.4751600126412591,-0.0859204711840394,0.4651709273890548,0.6322811525032684,0.03979420819942,1
-1.2318183901155255,0.5711732822321731,-0.6514570866383121,-0.2205441507219241,0.3256315193151958,-0.4524533799637454,-0.0649920375432162,0.4702562095368163,0.6268412182657991,0.0550894756604886,1
-1.206785978459074,0.5202869126482811,-0.5059241147002098,-0.3945694339324127,0.3701999021077352,-0.4405445618032714,-0.0620965403682759,0.5965529675453183,0.8803579497060683,0.0281329529195651,1
-1.284314455473951,0.5384029297467064,-0.5856608701843966,-0.1766304720140185,0.3472107672527404,-0.4317259504834883,-0.0722259039232735,0.4880279929072947,0.6468834927271891,0.1373152651947172,1
-1.252504564535153,0.5519381831932043,-0.6232118501074981,-0.2159308573127068,0.3271840887544883,-0.4696552560754072,-0.0996092695542287,0.4766913470995959,0.6494426791946116,0.0862168703996043,1
-1.1189963764209785,0.6322563745780397,-0.6619558847411113,-0.4020196450775378,0.2891567268066758,-0.5643795792281188,-0.1658680602968516,0.4840233387621958,0.7448950557479549,-0.0919105656233572,1
-0.97962341410596,0.6323086494437875,-1.0934433015021308,-0.0360553080904303,-0.0696604393838136,-0.056969480506048,-0.0256335969074778,0.1585998588774915,-0.2645360870380317,0.2813303483023756,1
-0.9872245494244188,0.6397653518221349,-1.0709615131854566,-0.0645571666576375,-0.1275488625252218,0.0040395451828938,-0.0236086026279266,0.1373307604785597,-0.2222777264064959,0.2710187343659974,1
-1.0482313567320936,0.6147920338880926,-1.0219792110015458,-0.0470600179665588,-0.1378136317045989,-0.057284564680877,-0.1601440507008829,0.1655269675350429,-0.2055382891652668,0.3762380644017542,1
-1.0653535702776706,0.5243394540441958,-0.9135503289205608,-0.0905191355883673,-0.0943132309182642,0.0268328732013279,-0.0892005356753787,0.2465480019959199,-0.100065226292791,0.4570552079548103,1
-1.109348043153103,0.7004111722962033,-1.1208076682981605,0.0185934753374518,-0.0670256926928036,0.0311429759236934,-0.0006213078792715,0.2066104844184048,-0.2574557053254671,0.3383508953255704,1
-1.226291027444354,0.2863320169168232,-0.7109676748193768,0.2938818009907802,-0.1612883578921068,-0.2570250780279732,-0.4410942369754375,-0.0871828140129298,-0.2379150413940663,0.7338384909054689,1
-0.955727948337757,0.5932585557380462,-0.6956038852192864,-0.3983743461555806,0.3995986153219019,-0.2982968203964137,0.2312128321127525,0.5899379079077312,0.5874966924218091,-0.1569725818272418,1
-0.8726179303035034,0.6336678038307698,-0.732607682735963,-0.4690688973084757,0.381584948738523,-0.3568658570580918,0.1776327709200424,0.5890857639002255,0.5744498648810363,-0.206288571162323,1
-0.7784581782111357,0.646433187345159,-0.7615295716651715,-0.5151809098380163,0.4007227942367778,-0.3584595778062689,0.1895383240478705,0.6340951518735706,0.5102751668841976,-0.189744204337138,1
-0.7190173373771765,0.5957542322311644,-0.7612169549495884,-0.5133272280649831,0.4353245501730551,-0.3037791730846941,0.2611330631439919,0.6610355534245275,0.4415464124582489,-0.1176114880009854,1
-0.914199490704048,0.6010238507119005,-0.7078604534932881,-0.409878678456233,0.3723638455647085,-0.3977846315917103,0.1031107961981254,0.5651285157533122,0.5427968770636658,-0.1150936579506753,1
-0.7579548878803086,0.2639869491802002,-0.3873817778064697,-0.4739345490867573,0.3240969844737643,-0.3579493322693058,0.0884297970389235,0.4648539394605642,0.6744967803043568,0.2447967885883368,1
1.153139171218531,-1.258188859810028,-0.0732927319557051,0.0377439546494861,-1.2968793168232449,0.3085702236800848,0.5035139009871399,-2.4871846157195856,-0.8493481615192655,1.81246932142268,0
-1.252950040337332,0.4685373168555395,-0.7489737358583036,-0.0296060725919131,-0.0673049078301825,-0.1658417921251647,-0.2825282973748331,0.2244675059528029,0.1406717362562169,0.4696259038363102,1
1.7339900675560544,0.2024965103061955,0.7661365972656654,-6.413850067476581,-1.1755786667516857,4.459701890178116,2.158940811367636,3.629491720481949,4.222082198951726,-0.828951155438378,0
-0.496838949899352,-0.0514902264883133,-0.4414515353937737,-0.1482701174358513,-0.4457986129840325,0.2610039383328386,0.106091827141346,-0.4096673011172476,-0.0691282782703832,0.957817910935685,1
-0.0983602339445715,-0.4132543593869056,-0.306958401652427,-0.1908080928319301,-0.6574776596578515,0.2181024501323538,0.1480114610323271,-0.9023373626731892,-0.1181936914215975,1.1325005055223865,1
-1.3925794372360212,0.4485116218279985,-0.8282589936701588,0.2383517126464117,-0.2287798453768134,-0.3397933609251624,-0.607001262794753,-0.0429129689481573,-0.1221199190506067,0.6798866915057996,1
-0.7007743941598993,0.677770044158718,-0.7002431389041096,-0.7394616986300486,0.4687405852844989,-0.0533523216538657,0.6282647889189649,0.7765911003963017,0.815778705955663,-0.5121694823699358,1
-0.6941851517267648,0.7718172018280219,-0.9140773271998108,-0.5921414938436335,0.2644061628511565,-0.1668262063467386,0.3691448720269525,0.531531591852269,0.4868548470520018,-0.4632055811805781,1
-0.5689838456987462,0.909158719373594,-0.7234120487857778,-0.7455448782984259,0.3493527792529017,-0.0178207810318012,0.555902860461662,0.7138764872591733,0.6816837212956612,-0.5419931554753421,1
